"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1461","TC0500008233.hg.1","C5orf30","90355","chromosome 5 open reading frame 30",0.0611355807742209,6.77710777067696,0.0852330045274858,0.93288687620022,0.999835965442287,-6.57470418216407
"1462","TC0500008278.hg.1","FER","2241","FER tyrosine kinase",-0.163004116364142,7.66382188086674,-0.239955103919752,0.812701445679077,0.999835965442287,-6.54888429783481
"1463","TC0500008296.hg.1","MAN2A1","4124","mannosidase alpha class 2A member 1",-0.141157930284936,8.30886708779135,-0.569895708282754,0.574820243707463,0.999835965442287,-6.41281130379129
"1464","TC0500008304.hg.1","SLC25A46","91137","solute carrier family 25 member 46",-0.0246626363708291,9.03403491704203,-0.0573072547554695,0.954844475525877,0.999835965442287,-6.57674960638386
"1465","TC0500008342.hg.1","DCP2","167227","decapping mRNA 2",0.11908223185683,6.66985946955571,0.270359840222785,0.789533639647269,0.999835965442287,-6.54093457971022
"1466","TC0500008349.hg.1","YTHDC2","64848","YTH domain containing 2",0.0132535442381965,6.34271914053944,0.0285727418818404,0.977476270637234,0.999835965442287,-6.5780178569827
"1467","TC0500008356.hg.1","KCNN2","3781","potassium calcium-activated channel subfamily N member 2",-0.494392972893987,3.70749844351109,-1.58142622640909,0.128787666426606,0.633076721083711,-5.3655835400701
"1468","TC0500008384.hg.1","AP3S1","1176","adaptor related protein complex 3 subunit sigma 1",-0.0937337800378444,8.66796180204698,-0.131014719749857,0.897015841519799,0.999835965442287,-6.56961863343151
"1469","TC0500008431.hg.1","DMXL1","1657","Dmx like 1",0.193850831338638,5.93535239574034,0.29049883194742,0.774295868407858,0.999835965442287,-6.53515121411209
"1470","TC0500008437.hg.1","TNFAIP8","25816","TNF alpha induced protein 8",0.0441012787070507,5.24500464595767,0.0865149944712307,0.931880043550099,0.999835965442287,-6.57459105344244
"1471","TC0500008454.hg.1","PRR16","51334","proline rich 16",-0.195361316405622,7.20539260769297,-0.64257031516946,0.527485529393308,0.999835965442287,-6.36832077390663
"1472","TC0500008479.hg.1","SNX2","6643","sorting nexin 2",-0.0436522143841955,8.65039775881026,-0.0683520234414454,0.946154740927315,0.999835965442287,-6.57603639278304
"1473","TC0500008483.hg.1","SNX24","28966","sorting nexin 24",-0.502114084682646,7.39740042980974,-1.56080325233624,0.133576438484919,0.64782421324318,-5.39530811859698
"1474","TC0500008494.hg.1","CSNK1G3","1456","casein kinase 1 gamma 3",0.0121354219927223,7.14486958985369,0.031159977817251,0.975437430136806,0.999835965442287,-6.5779384274489
"1475","TC0500008540.hg.1","PHAX","51808","phosphorylated adaptor for RNA export",-0.160200572903136,8.5913066503693,-0.279579555455508,0.782546584970486,0.999835965442287,-6.53833808503078
"1476","TC0500008544.hg.1","LMNB1","4001","lamin B1",-0.665071532510222,6.63669662164411,-1.75152684064428,0.0945094374451949,0.535592038398106,-5.1090579353713
"1477","TC0500008641.hg.1","RAD50","10111","RAD50 double strand break repair protein",0.146157846928809,9.54273107925462,0.292388777773808,0.772870548370557,0.999835965442287,-6.53458732592555
"1478","TC0500008700.hg.1","SEC24A","10802","SEC24 homolog A, COPII coat complex component",-0.00749043561385143,9.05562038203824,-0.024698164625218,0.980529876066771,0.999835965442287,-6.57812394147944
"1479","TC0500008702.hg.1","CAMLG","819","calcium modulating ligand",0.515231360819809,7.60276247429548,1.00090767082766,0.328312815109143,0.949720972964809,-6.07569591943199
"1480","TC0500008705.hg.1","TXNDC15","79770","thioredoxin domain containing 15",0.296073098721347,9.7480452832824,0.897953245743516,0.379432701810711,0.990847946634851,-6.1719364698924
"1481","TC0500008736.hg.1","TGFBI","7045","transforming growth factor beta induced",3.42205022942622,9.90492479476902,10.012607489929,1.97671955600646e-09,1.83044230886198e-06,11.7176299503334
"1482","TC0500008777.hg.1","KIF20A","10112","kinesin family member 20A",-0.817317083012561,5.94442755327615,-1.92689000413609,0.0676901929742979,0.445811655008534,-4.82461458489887
"1483","TC0500008785.hg.1","EGR1","1958","early growth response 1",-0.0464292517152014,9.38710654402563,-0.0745475595472713,0.94128319224605,0.999835965442287,-6.57558145266198
"1484","TC0500008794.hg.1","CTNNA1","1495","catenin alpha 1",-0.367416417682719,9.74225613032343,-0.579337907070622,0.568550032226117,0.999835965442287,-6.40732221295782
"1485","TC0500008846.hg.1","IGIP","492311","IgA inducing protein",0.33223632713765,4.2882237100689,0.883859040934778,0.386820906822257,0.99608344559673,-6.18436341043118
"1486","TC0500008875.hg.1","PCDHB2","56133","protocadherin beta 2",0.346988298534908,5.7357581682138,1.19246531044283,0.246434255579194,0.848320151175961,-5.87178691101491
"1487","TC0500008880.hg.1","PCDHB7","56129","protocadherin beta 7",0.725603514819378,7.52904604365301,2.93655865521229,0.00790588265260156,0.119621688501782,-2.88091506565137
"1488","TC0500008884.hg.1","PCDHB13","56123","protocadherin beta 13",1.06924880326163,6.16701112283618,2.62774474403688,0.0157620228730679,0.181990438659113,-3.52069283294465
"1489","TC0500008994.hg.1","SH3RF2","153769","SH3 domain containing ring finger 2",0.0187880408088521,4.45715165671619,0.0427567357358207,0.966301062558587,0.999835965442287,-6.57749787032662
"1490","TC0500009039.hg.1","FBXO38","81545","F-box protein 38",0.178668969825599,7.50576488657316,0.273810946430064,0.786916095858468,0.999835965442287,-6.53997278518525
"1491","TC0500009061.hg.1","PCYOX1L","78991","prenylcysteine oxidase 1 like",-0.219156374923499,7.20964378126698,-0.825791921728446,0.418243696041684,0.999835965442287,-6.23363206812116
"1492","TC0500009097.hg.1","SYNPO","11346","synaptopodin",0.868637911081718,8.06035004463108,2.03152030630862,0.0551031667098248,0.394324052343877,-4.64597039430805
"1493","TC0500009108.hg.1","GPX3","2878","glutathione peroxidase 3",0.117846510295082,7.32004126527215,0.33574784023666,0.740406097011524,0.999835965442287,-6.52065593900466
"1494","TC0500009181.hg.1","CNOT8","9337","CCR4-NOT transcription complex subunit 8",0.351948665048228,8.77722355068915,0.564129336002095,0.578666669238306,0.999835965442287,-6.41612052269251
"1495","TC0500009183.hg.1","MRPL22","29093","mitochondrial ribosomal protein L22",-0.43083215085118,6.07881063339067,-1.14804459965659,0.263913711879568,0.874910739610699,-5.92187720003254
"1496","TC0500009211.hg.1","CYFIP2","26999","cytoplasmic FMR1 interacting protein 2",-0.0903982919361459,6.57113968528099,-0.326062105700573,0.747617705250581,0.999835965442287,-6.5239331687795
"1497","TC0500009223.hg.1","THG1L","54974","tRNA-histidine guanylyltransferase 1 like",0.200415009334276,7.25732801210155,0.438271101010322,0.665683623314224,0.999835965442287,-6.48016911591364
"1498","TC0500009264.hg.1","ADRA1B","147","adrenoceptor alpha 1B",0.485813305785494,6.21006340651488,1.92855310052368,0.067471717973989,0.445811655008534,-4.82182556095768
"1499","TC0500009268.hg.1","TTC1","7265","tetratricopeptide repeat domain 1",-0.280909322574734,7.33897830142158,-0.420574897658247,0.678355824172112,0.999835965442287,-6.48791125793798
"1500","TC0500009281.hg.1","PTTG1","9232","PTTG1 regulator of sister chromatid separation, securin",-1.29911538465195,6.5111208259227,-3.82094833671804,0.00100199073046769,0.0284614544911987,-0.920684159355257
"1501","TC0500009320.hg.1","HMMR","3161","hyaluronan mediated motility receptor",-0.770691479906847,5.06989864376892,-2.32055816100736,0.0305044656351658,0.275850929474253,-4.12136514459414
"1502","TC0500009321.hg.1","MAT2B","27430","methionine adenosyltransferase 2B",0.0289214623793601,8.01971900013261,0.0656856416863836,0.948251993046828,0.999835965442287,-6.57622004945635
"1503","TC0500009353.hg.1","RARS1","5917","arginyl-tRNA synthetase 1",-0.27109531654029,8.3617499802615,-0.852242392710674,0.403734363899487,0.999835965442287,-6.21157598254446
"1504","TC0500009377.hg.1","SPDL1","54908","spindle apparatus coiled-coil protein 1",-0.659012967743736,5.87326650181939,-1.07577373653753,0.294283407997912,0.917530086889114,-5.99978129424016
"1505","TC0500009378.hg.1","DOCK2","1794","dedicator of cytokinesis 2",-0.377917934382592,5.11743728592774,-1.3685559661307,0.185661594635108,0.75075387175594,-5.65723247153955
"1506","TC0500009422.hg.1","NPM1","4869","nucleophosmin 1",-0.0537737184998459,9.12229233157312,-0.095350765316365,0.924943993094659,0.999835965442287,-6.57376544782957
"1507","TC0500009481.hg.1","ATP6V0E1","8992","ATPase H+ transporting V0 subunit e1",0.0472368483830987,11.7191595765569,0.133779099884572,0.894856301699852,0.999835965442287,-6.56924272038099
"1508","TC0500009521.hg.1","CPEB4","80315","cytoplasmic polyadenylation element binding protein 4",0.0137833433522898,7.41529816226376,0.0412788502917779,0.967465160014305,0.999835965442287,-6.57756169950233
"1509","TC0500009629.hg.1","TMED9","54732","transmembrane p24 trafficking protein 9",-0.0845020294077425,9.06880897835705,-0.349371801403477,0.730303682279048,0.999835965442287,-6.51588564477053
"1510","TC0500009852.hg.1","TERT","7015","telomerase reverse transcriptase",-0.234215794308422,11.8734187481303,-0.712375376879808,0.484105180889622,0.999835965442287,-6.32077322598092
"1511","TC0500009856.hg.1","CLPTM1L","81037","CLPTM1 like",-0.234036304228507,8.14967226976537,-0.623600874591476,0.539632564565596,0.999835965442287,-6.38042941909455
"1512","TC0500009996.hg.1","NSUN2","54888","NOP2/Sun RNA methyltransferase 2",-0.24070997659802,6.65722581295104,-0.533991444690681,0.598978477008064,0.999835965442287,-6.43288447908397
"1513","TC0500010043.hg.1","SEMA5A","9037","semaphorin 5A",0.242787014222539,10.4873717919548,0.762607896234763,0.454213783931067,0.999835965442287,-6.28367547338781
"1514","TC0500010148.hg.1","DNAH5","1767","dynein axonemal heavy chain 5",-0.703520876119374,3.76931914795752,-2.49669272788093,0.0209652077985307,0.219117183086224,-3.78181975105851
"1515","TC0500010169.hg.1","ANKH","56172","ANKH inorganic pyrophosphate transport regulator",0.577415287481799,8.20075159486575,2.30880099665318,0.0312661143025318,0.280546723295974,-4.14352754310146
"1516","TC0500010203.hg.1","MYO10","4651","myosin X",1.55099152767568,9.12952826125593,4.92159538656946,7.29555120169003e-05,0.00462717836490751,1.61253989451157
"1517","TC0500010394.hg.1","DROSHA","29102","drosha ribonuclease III",-0.117276661667741,8.11802426659861,-0.196459721155809,0.846146982323522,0.999835965442287,-6.55861801871322
"1518","TC0500010480.hg.1","PRLR","5618","prolactin receptor",1.87492365713637,6.4777772976349,4.42635211618916,0.00023647584025636,0.00995348309442678,0.47186887795072
"1519","TC0500010493.hg.1","LMBRD2","92255","LMBR1 domain containing 2",-0.402112554556682,5.58971556702869,-0.724705422312967,0.476663581494911,0.999835965442287,-6.31188934073561
"1520","TC0500010511.hg.1","CPLANE1","65250","ciliogenesis and planar polarity effector 1",0.042909151215321,6.63115348003995,0.0678886407720234,0.946519187917787,0.999835965442287,-6.57606883428532
"1521","TC0500010515.hg.1","NUP155","9631","nucleoporin 155",-0.252245756809859,6.82507265225861,-0.58313190569004,0.566040493203577,0.999835965442287,-6.4050920385721
"1522","TC0500010553.hg.1","FYB1","2533","FYN binding protein 1",0.00497765539545414,3.64230431782895,0.0103680433322603,0.991825918796283,0.999835965442287,-6.57838221725771
"1523","TC0500010579.hg.1","TTC33","23548","tetratricopeptide repeat domain 33",0.172731205046443,5.47009308681159,0.392275082671535,0.698824299304652,0.999835965442287,-6.49964024872857
"1524","TC0500010594.hg.1","PLCXD3","345557","phosphatidylinositol specific phospholipase C X domain containing 3",0.10362123468676,4.35066745937343,0.333331872444434,0.742202669319605,0.999835965442287,-6.52148228054297
"1525","TC0500010599.hg.1","OXCT1","5019","3-oxoacid CoA-transferase 1",-0.662926409752942,7.26445700552757,-1.14395454749133,0.265568214399773,0.875398052317171,-5.92640542754768
"1526","TC0500010615.hg.1","SELENOP","6414","selenoprotein P",1.45568591168911,4.43764011153179,2.98116614077528,0.00714317578296237,0.112111538559714,-2.78602739451205
"1527","TC0500010635.hg.1","HMGCS1","3157","3-hydroxy-3-methylglutaryl-CoA synthase 1",-2.3548799771833,7.49590539512688,-3.40173759247708,0.00269884210878815,0.0587024224646344,-1.86739185200407
"1528","TC0500010640.hg.1","TMEM267","64417","transmembrane protein 267",0.286249382401288,6.93202069214439,0.444682465037209,0.661117376638346,0.999835965442287,-6.47728684183387
"1529","TC0500010641.hg.1","C5orf34","375444","chromosome 5 open reading frame 34",-0.293577711614438,4.01904045081218,-0.979149993129918,0.338698044102283,0.95795476126669,-6.09682901743042
"1530","TC0500010643.hg.1","PAIP1","10605","poly(A) binding protein interacting protein 1",0.291091411239753,7.04980562189513,0.85630953636921,0.401532338656461,0.999835965442287,-6.20812703735018
"1531","TC0500010717.hg.1","MOCS2","4338","molybdenum cofactor synthesis 2",-0.269731613033668,8.73617185097492,-0.488205144827714,0.6304842693097,0.999835965442287,-6.45663744856905
"1532","TC0500010731.hg.1","ARL15","54622","ADP ribosylation factor like GTPase 15",0.574516145368945,6.01053514603426,1.25636785965055,0.222836489738068,0.810408743919164,-5.79683995002473
"1533","TC0500010779.hg.1","SLC38A9","153129","solute carrier family 38 member 9",0.0279998993990125,5.87053081222057,0.0648057006493891,0.948944199040153,0.999835965442287,-6.57627905567661
"1534","TC0500010788.hg.1","IL6ST","3572","interleukin 6 signal transducer",0.504635721494168,10.0065444416255,0.836398034870328,0.41238655177471,0.999835965442287,-6.22486599527246
"1535","TC0500010813.hg.1","MIER3","166968","MIER family member 3",0.264430556172684,5.83348396176865,0.447322943657582,0.659240711875787,0.999835965442287,-6.47608785868336
"1536","TC0500010835.hg.1","PLK2","10769","polo like kinase 2",0.280501112466118,6.70900897350426,1.1303398216438,0.271130811327302,0.881555938515034,-5.94137615093169
"1537","TC0500010842.hg.1","PDE4D","5144","phosphodiesterase 4D",0.0917704346800017,6.05461736055268,0.145232318814201,0.885918117058772,0.999835965442287,-6.56760179127588
"1538","TC0500010872.hg.1","ERCC8","1161","ERCC excision repair 8, CSA ubiquitin ligase complex subunit",-0.366120313921525,5.00114694061978,-0.692339737270232,0.496340385658801,0.999835965442287,-6.33489933630264
"1539","TC0500010894.hg.1","DIMT1","27292","DIMT1 rRNA methyltransferase and ribosome maturation factor",-0.342951550534194,7.69067561819109,-0.981138930358306,0.337739397719012,0.95699719182315,-6.09491471603186
"1540","TC0500010924.hg.1","ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6",-0.834679932041656,6.96003196447731,-1.74211356180198,0.0961782930172254,0.541702253145885,-5.12376827022952
"1541","TC0500010928.hg.1","CENPK","64105","centromere protein K",-0.442682780432007,5.38399372520227,-1.25611748836217,0.222925442928469,0.810408743919164,-5.79714015984971
"1542","TC0500010930.hg.1","TRIM23","373","tripartite motif containing 23",0.235782941099847,8.02945380621713,0.674131737704284,0.507611421420222,0.999835965442287,-6.34740315209572
"1543","TC0500010932.hg.1","SGTB","54557","small glutamine rich tetratricopeptide repeat containing beta",-0.709902997778895,8.12489289806815,-2.77573179461684,0.0113568088283246,0.1484560187894,-3.21806624426762
"1544","TC0500011049.hg.1","NAIP","4671","NLR family apoptosis inhibitory protein",0.422458645424649,3.66076982098356,1.32674279115845,0.198899740777461,0.777382126353889,-5.71044133607321
"1545","TC0500011095.hg.1","MRPS27","23107","mitochondrial ribosomal protein S27",-0.407148269394571,6.87135548253223,-1.59913828941234,0.12478984445455,0.624090786151265,-5.33981128236255
"1546","TC0500011125.hg.1","ANKRA2","57763","ankyrin repeat family A member 2",0.307310610634609,6.10214386760795,0.640542965648655,0.528776564559581,0.999835965442287,-6.36963152378991
"1547","TC0500011146.hg.1","ENC1","8507","ectodermal-neural cortex 1",0.667909670831903,7.24980157512363,1.84894319415703,0.078653991919504,0.484265934291627,-4.95343821012219
"1548","TC0500011150.hg.1","GFM2","84340","G elongation factor mitochondrial 2",-0.262330288361002,6.40187939697147,-0.467761612872042,0.644792924043659,0.999835965442287,-6.46657182170924
"1549","TC0500011157.hg.1","GCNT4","51301","glucosaminyl (N-acetyl) transferase 4",-0.212152021262936,6.51552264568513,-0.787363076875507,0.43990236558841,0.999835965442287,-6.26451500321105
"1550","TC0500011163.hg.1","CERT1","10087","ceramide transporter 1",0.31621083606577,7.39981912641363,0.758792223521016,0.456444508894477,0.999835965442287,-6.28657739539886
"1551","TC0500011173.hg.1","POC5","134359","POC5 centriolar protein",-0.381246023672926,4.52769491189055,-0.625674484197972,0.538297448331506,0.999835965442287,-6.37912277802102
"1552","TC0500011194.hg.1","F2RL2","2151","coagulation factor II thrombin receptor like 2",2.63237527204235,10.7173024408144,6.0106421572557,5.87094740225145e-06,0.000632150848195912,4.06253753756726
"1553","TC0500011208.hg.1","WDR41","55255","WD repeat domain 41",0.0523834878388509,7.58876516840719,0.0770013350101342,0.939354429744915,0.999835965442287,-6.57539037114553
"1554","TC0500011219.hg.1","AP3B1","8546","adaptor related protein complex 3 subunit beta 1",-0.00692671087293562,8.41522782887137,-0.01129730005295,0.991093331654985,0.999835965442287,-6.57837186937733
"1555","TC0500011228.hg.1","ARSB","411","arylsulfatase B",0.0167938296932375,7.97728600626497,0.0694441519719078,0.945295838018413,0.999835965442287,-6.57595906010067
"1556","TC0500011240.hg.1","HOMER1","9456","homer scaffold protein 1",-0.447776835414512,6.19250407947853,-1.29255744934146,0.210263685110108,0.797967919721149,-5.75290964368745
"1557","TC0500011280.hg.1","DHFR","1719","dihydrofolate reductase",-0.568953093987862,8.31218293937027,-1.5581755784587,0.134197087223451,0.648502236084273,-5.39907344752431
"1558","TC0500011333.hg.1","TMEM167A","153339","transmembrane protein 167A",-0.115416600177507,9.19524494808231,-0.163879731071344,0.871399327500772,0.999835965442287,-6.56464255195087
"1559","TC0500011352.hg.1","EDIL3","10085","EGF like repeats and discoidin domains 3",-0.336625907351019,9.43304267098655,-0.735316067601265,0.470313844175625,0.999835965442287,-6.30412838545272
"1560","TC0500011398.hg.1","CCNH","902","cyclin H",-0.155184508716514,5.90899521481357,-0.212517998396482,0.833760735029874,0.999835965442287,-6.55524929122304
"1561","TC0500011408.hg.1","TMEM161B","153396","transmembrane protein 161B",-0.0273806167551607,6.49187662523403,-0.054573219681667,0.956996475573231,0.999835965442287,-6.57690680355597
"1562","TC0500011433.hg.1","CETN3","1070","centrin 3",-0.144678199173629,5.13449563408732,-0.238944028967074,0.813475026615834,0.999835965442287,-6.5491324787504
"1563","TC0500011448.hg.1","ARRDC3","57561","arrestin domain containing 3",0.93264401534242,8.20779471150253,1.38544601199387,0.180516314139036,0.738894602811198,-5.63534938433219
"1564","TC0500011478.hg.1","KIAA0825","285600","KIAA0825",0.503969261609559,4.90406101784809,0.908157588699207,0.374142060842751,0.989032746912339,-6.1628258657186
"1565","TC0500011483.hg.1","MCTP1","79772","multiple C2 and transmembrane domain containing 1",0.764716923058662,5.53608674344583,1.25142068182524,0.224599204806863,0.813859330710541,-5.80276239892998
"1566","TC0500011529.hg.1","RIOK2","55781","RIO kinase 2",-0.0345910381414036,6.21959740060126,-0.0877318032544342,0.930924510199682,0.999835965442287,-6.57448211550575
"1567","TC0500011554.hg.1","CHD1","1105","chromodomain helicase DNA binding protein 1",0.0718819686059522,7.3323457395503,0.154252816784983,0.878889333701997,0.999835965442287,-6.5662147680524
"1568","TC0500011602.hg.1","GIN1","54826","gypsy retrotransposon integrase 1",0.0113697906250065,4.38360573723248,0.0225574222689403,0.982217157741374,0.999835965442287,-6.57817593608952
"1569","TC0500011614.hg.1","NUDT12","83594","nudix hydrolase 12",0.156355486403609,5.80999363561862,0.285212380840108,0.778287017050677,0.999835965442287,-6.53670922830245
"1570","TC0500011648.hg.1","EFNA5","1946","ephrin A5",1.03344162259298,7.95532335474159,3.16303384724559,0.00470520436473329,0.0861070996391902,-2.39369752744306
"1571","TC0500011655.hg.1","FBXL17","64839","F-box and leucine rich repeat protein 17",-0.217613651067218,7.18098292923067,-0.359620068583475,0.722737245274645,0.999835965442287,-6.51217377774014
"1572","TC0500011705.hg.1","NREP","9315","neuronal regeneration related protein",0.183153652733454,8.45234935423416,0.57489780058431,0.57149416959909,0.999835965442287,-6.40991428569538
"1573","TC0500011725.hg.1","MCC","4163","MCC regulator of WNT signaling pathway",0.388524155100755,7.57266570969922,1.35181923528647,0.190874250534775,0.761851534462075,-5.67869634983529
"1574","TC0500011748.hg.1","CCDC112","153733","coiled-coil domain containing 112",-0.420050812478082,5.93403406907261,-0.752531593247869,0.460118893010994,0.999835965442287,-6.29130895206822
"1575","TC0500011759.hg.1","ATG12","9140","autophagy related 12",-0.223426569133583,7.67533144457307,-0.337682765352657,0.738968334090853,0.999835965442287,-6.51998987361413
"1576","TC0500011775.hg.1","SEMA6A","57556","semaphorin 6A",0.645368725331501,7.23024339643855,2.08624478998876,0.0493904242868126,0.370959255862185,-4.55003810830013
"1577","TC0500011804.hg.1","DTWD2","285605","DTW domain containing 2",-0.161506381386469,5.40306389338227,-0.501667334848684,0.621142027329694,0.999835965442287,-6.44986894346213
"1578","TC0500011875.hg.1","PPIC","5480","peptidylprolyl isomerase C",0.401576421091388,9.16376755425559,1.31621062628946,0.202348420395016,0.782096574022866,-5.72362519427223
"1579","TC0500011935.hg.1","MARCHF3","115123","membrane associated ring-CH-type finger 3",-0.731878097698541,5.92613788845556,-2.24548629446928,0.0356767237166491,0.301429253299426,-4.26173159964046
"1580","TC0500011943.hg.1","C5orf63","401207","chromosome 5 open reading frame 63",-0.117338841372028,4.08733672013886,-0.42042223230683,0.678465580139891,0.999835965442287,-6.48797668561604
"1581","TC0500012017.hg.1","IRF1","3659","interferon regulatory factor 1",0.947285375792436,6.33486616440539,4.37255177021801,0.000268851430331845,0.0110157709950128,0.347683731806302
"1582","TC0500012025.hg.1","SEPTIN8","23176","septin 8",0.0273717821002286,8.26578967466345,0.115814149273089,0.90890473937598,0.999835965442287,-6.57154564819196
"1583","TC0500012032.hg.1","AFF4","27125","AF4/FMR2 family member 4",0.199627546147001,10.0245613442958,0.712035628276057,0.484311183856291,0.999835965442287,-6.32101596418103
"1584","TC0500012093.hg.1","PITX1","5307","paired like homeodomain 1",0.132399086316904,6.95574215211756,0.258866782471025,0.798268952298578,0.999835965442287,-6.5440502390424
"1585","TC0500012166.hg.1","CDC25C","995","cell division cycle 25C",-0.897321552090265,4.90932930161024,-2.69374303587184,0.0136279208484516,0.169161591228769,-3.38669302291953
"1586","TC0500012179.hg.1","ETF1","2107","eukaryotic translation termination factor 1",-0.20643108112438,7.93733934146861,-0.404337704166008,0.690069852767045,0.999835965442287,-6.49473911863903
"1587","TC0500012206.hg.1","PROB1","389333","proline rich basic protein 1",0.110496227684544,6.49850841074211,0.198428073891472,0.844626465135488,0.999835965442287,-6.55821926470597
"1588","TC0500012210.hg.1","STING1","340061","stimulator of interferon response cGAMP interactor 1",0.470470681673699,9.00408886857574,1.80253735628377,0.0858928774866316,0.513803646980755,-5.02833220098885
"1589","TC0500012247.hg.1","CD14","929","CD14 molecule",0.440604287499485,6.32057212684034,2.04882968988373,0.0532353038883865,0.388453591268318,-4.6158079912023
"1590","TC0500012302.hg.1","GNPDA1","10007","glucosamine-6-phosphate deaminase 1",0.00176329382227713,6.18375371384368,0.00527647514604244,0.995840011957858,0.999835965442287,-6.57842315886917
"1591","TC0500012312.hg.1","SPRY4","81848","sprouty RTK signaling antagonist 4",0.820253590945359,7.4383776581868,2.1487947452032,0.0435177195012672,0.342918258893641,-4.43837771122331
"1592","TC0500012340.hg.1","NR3C1","2908","nuclear receptor subfamily 3 group C member 1",0.170348588545199,7.32996016894351,0.48378314062415,0.633566959204009,0.999835965442287,-6.45882149740229
"1593","TC0500012354.hg.1","YIPF5","81555","Yip1 domain family member 5",0.180906035570136,10.1773288698415,0.519668694106213,0.608751712203734,0.999835965442287,-6.4405376856909
"1594","TC0500012372.hg.1","LARS1","51520","leucyl-tRNA synthetase 1",-0.143463765460673,7.91300767191215,-0.214095929113577,0.832545957324599,0.999835965442287,-6.55490405704309
"1595","TC0500012388.hg.1","DPYSL3","1809","dihydropyrimidinase like 3",-0.253722982042119,7.65804105215655,-0.878370137294541,0.389723521294552,0.996366595026932,-6.18915373136479
"1596","TC0500012425.hg.1","CSNK1A1","1452","casein kinase 1 alpha 1",0.0855086753944505,9.9767918490258,0.115099738389944,0.909464066990742,0.999835965442287,-6.57163038434197
"1597","TC0500012498.hg.1","ANXA6","309","annexin A6",-0.330133600253149,9.13936783937424,-1.10139986837559,0.283238290255442,0.902593267197186,-5.97267172732091
"1598","TC0500012501.hg.1","CCDC69","26112","coiled-coil domain containing 69",0.199387091301198,4.2109426466559,0.635567976268038,0.531951984671927,0.999835965442287,-6.37283115333812
"1599","TC0500012539.hg.1","FAM114A2","10827","family with sequence similarity 114 member A2",-0.344152390934684,6.09520817096703,-0.608892582449957,0.549153471835314,0.999835965442287,-6.38957757051263
"1600","TC0500012567.hg.1","FAXDC2","10826","fatty acid hydroxylase domain containing 2",1.33196038053377,9.09279891001734,5.88219463832714,7.85297664901952e-06,0.000742026160917559,3.77979917791026
"1601","TC0500012599.hg.1","ADAM19","8728","ADAM metallopeptidase domain 19",-0.570860405904597,7.73871031277944,-1.9701230671312,0.0622094400715443,0.423573099310662,-4.75157609578798
"1602","TC0500012662.hg.1","ZBED8","63920","zinc finger BED-type containing 8",0.613428150748408,3.8397426143471,1.36730493311831,0.186047285256882,0.751657007625972,-5.6588444588862
"1603","TC0500012791.hg.1","KCNMB1","3779","potassium calcium-activated channel subfamily M regulatory beta subunit 1",-0.262629735654631,5.47105239214882,-0.582672918169975,0.566343786759971,0.999835965442287,-6.40536258782262
"1604","TC0500012818.hg.1","STK10","6793","serine/threonine kinase 10",-0.537005140171189,6.79746171772239,-1.40893299238096,0.173550996958811,0.729268006028357,-5.60455030097629
"1605","TC0500012826.hg.1","SH3PXD2B","285590","SH3 and PX domains 2B",-0.145658176548318,7.42241783058462,-0.370596186379238,0.714665589219121,0.999835965442287,-6.50808079158254
"1606","TC0500012842.hg.1","DUSP1","1843","dual specificity phosphatase 1",-1.17866472948966,9.83363649787761,-4.19189072164676,0.000413780875801805,0.0153264436396989,-0.0690883659514814
"1607","TC0500012870.hg.1","STC2","8614","stanniocalcin 2",-0.207156914371152,9.42511994358796,-0.465886486104465,0.646112556201022,0.999835965442287,-6.46746220812329
"1608","TC0500012942.hg.1","RNF44","22838","ring finger protein 44",0.20985366897813,6.28153988479594,0.525628169407324,0.60467596093247,0.999835965442287,-6.43737790691704
"1609","TC0500012948.hg.1","SNCB","6620","synuclein beta",-0.323128177713632,5.36108603453206,-0.747886776864353,0.462856393028425,0.999835965442287,-6.29479536416353
"1610","TC0500012957.hg.1","UIMC1","51720","ubiquitin interaction motif containing 1",-0.0852593553119458,5.4692029966771,-0.234368269242369,0.816978405075203,0.999835965442287,-6.55024262435373
"1611","TC0500012965.hg.1","LMAN2","10960","lectin, mannose binding 2",0.148080662598552,10.3756578056092,0.587393919733002,0.563228206186766,0.999835965442287,-6.40256996375311
"1612","TC0500012970.hg.1","PFN3","345456","profilin 3",-0.148450484085699,4.78965967458171,-0.277993060372504,0.783747570199772,0.999835965442287,-6.53879103593991
"1613","TC0500012975.hg.1","DBN1","1627","drebrin 1",-0.29908123380485,9.85266545467487,-1.22566143859162,0.23395045776771,0.825274678811401,-5.83327493469784
"1614","TC0500012977.hg.1","PDLIM7","9260","PDZ and LIM domain 7",-0.274569067235147,9.15408439898952,-0.651646772686591,0.521726770963371,0.999835965442287,-6.36240378419898
"1615","TC0500012978.hg.1","DOK3","79930","docking protein 3",0.142894154993211,4.60076503226082,0.330727150049125,0.744141293873814,0.999835965442287,-6.5223665689415
"1616","TC0500013015.hg.1","PHYKPL","85007","5-phosphohydroxy-L-lysine phospho-lyase",0.00376515597618265,6.13799390589901,0.0146635624014563,0.98843958350209,0.999835965442287,-6.57832695182835
