"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"343","TC0100015082.hg.1","DPH5","51611","diphthamide biosynthesis 5",-0.323001289519534,5.82549306193104,-0.943909383791103,0.355994223780262,0.56563255185402,-6.54895465102871
"344","TC0100015102.hg.1","COL11A1","1301","collagen type XI alpha 1 chain",-0.640620742518277,5.82109502389959,-2.21252506703708,0.0381917526926095,0.108985612465974,-4.71865729542339
"345","TC0100015160.hg.1","SLC25A24","29957","solute carrier family 25 member 24",-0.636206831803917,6.26384853356385,-1.45062883573364,0.16171798729763,0.331739358643939,-5.96075617523434
"346","TC0100015171.hg.1","HENMT1","113802","HEN methyltransferase 1",0.330654861385283,3.55553787961742,0.929373817860419,0.36329961267422,0.572719511978767,-6.56253020769921
"347","TC0100015180.hg.1","WDR47","22911","WD repeat domain 47",-0.0900680343949087,7.11924301491902,-0.161115082944411,0.873549066668002,0.938406537975139,-6.98880220854981
"348","TC0100015182.hg.1","TAF13","6884","TATA-box binding protein associated factor 13",1.03920309163387,8.69911160403076,4.31741013657038,0.000306656206217038,0.00216106276222966,-0.0989769142704926
"349","TC0100015192.hg.1","PSRC1","84722","proline and serine rich coiled-coil 1",-1.56223670557388,5.16732640245034,-3.87293699545298,0.000885398755552701,0.00525563620283206,-1.14148233794238
"350","TC0100015194.hg.1","SORT1","6272","sortilin 1",0.763738877812544,8.44712072472222,1.48889311808177,0.151441936224578,0.316844177460369,-5.90782316651734
"351","TC0100015196.hg.1","PSMA5","5686","proteasome 20S subunit alpha 5",-0.746519241714413,8.73801110638192,-1.97113261301,0.0620862986329541,0.160323236291454,-5.15172437789083
"352","TC0100015234.hg.1","SLC16A4","9122","solute carrier family 16 member 4",0.122230341034074,8.7260414653089,0.26576218893785,0.793024756417932,0.894229084806387,-6.96564220697606
"353","TC0100015243.hg.1","KCNA10","3744","potassium voltage-gated channel subfamily A member 10",0.0702220153498425,6.19657716845894,0.173345468688346,0.86404676432584,0.932965886101648,-6.98667936864053
"354","TC0100015254.hg.1","LRIF1","55791","ligand dependent nuclear receptor interacting factor 1",0.0729295389914313,6.15523421557494,0.149310126289392,0.88273945474033,0.944117273145698,-6.99070431423908
"355","TC0100015258.hg.1","DRAM2","128338","DNA damage regulated autophagy modulator 2",-0.476764062472765,7.13718579084603,-1.09978180786795,0.283926662696799,0.489055226296942,-6.3913920829972
"356","TC0100015265.hg.1","DENND2D","79961","DENN domain containing 2D",-0.459431246321768,3.97381598333628,-1.30474187625974,0.206156757152693,0.393935528525369,-6.15208277847213
"357","TC0100015299.hg.1","ST7L","54879","suppression of tumorigenicity 7 like",0.677056521513471,9.16648462134544,1.6047462300785,0.123545900394958,0.273954750396866,-5.74087075970719
"358","TC0100015330.hg.1","PHTF1","10745","putative homeodomain transcription factor 1",0.150753127723252,5.78061553052995,0.411131703201734,0.685158533122259,0.822901169482765,-6.9148015428052
"359","TC0100015337.hg.1","AP4B1","10717","adaptor related protein complex 4 subunit beta 1",-0.319192237295177,4.8581239221736,-0.834234245811543,0.413577234305946,0.621103663586289,-6.64656359630207
"360","TC0100015352.hg.1","NRAS","4893","NRAS proto-oncogene, GTPase",0.00866591607961453,8.31163485051206,0.0191439113001668,0.984907778328814,0.992409796226857,-7.00209266056387
"361","TC0100015353.hg.1","CSDE1","7812","cold shock domain containing E1",-0.303121985389724,10.7238208512862,-0.817873204227261,0.422650848233833,0.629246419389897,-6.66016258754182
"362","TC0100015368.hg.1","NGF","4803","nerve growth factor",-0.69017902310134,5.44973699394386,-1.92645971589844,0.0677468199278222,0.171966982601873,-5.22818553587781
"363","TC0100015397.hg.1","CD58","965","CD58 molecule",0.304932275720533,5.24367927601519,0.488128256932988,0.630537811086197,0.787322024090909,-6.87917021782186
"364","TC0100015434.hg.1","GDAP2","54834","ganglioside induced differentiation associated protein 2",0.249790759237682,8.25278925445262,0.571865194416603,0.573509487976642,0.749675022397474,-6.83366503300857
"365","TC0100015509.hg.1","FAM72B","653820","family with sequence similarity 72 member B",-2.80739098972352,4.39623169024457,-8.06098887392118,7.51237318546145e-08,2.40908370298222e-06,8.20341918513443
"366","TC0100015550.hg.1","FAM72C","554282","family with sequence similarity 72 member C",-2.86293848827998,5.24838992439573,-7.56021310318881,2.06901396907603e-07,5.2925605949293e-06,7.1896331007795
"367","TC0100015561.hg.1","NBPF15","284565","NBPF member 15",-0.713913396370673,7.64778386155148,-2.29780660203847,0.0319941405622582,0.0951399298672162,-4.55819779238474
"368","TC0100015572.hg.1","SRGAP2B","647135","SLIT-ROBO Rho GTPase activating protein 2B",-0.793575595608226,8.17189557016531,-3.98441274649403,0.000678870104938573,0.00416865860194375,-0.881163508884883
"369","TC0100015580.hg.1","NBPF20","100288142","NBPF member 20",-0.562198636103414,8.35261271742911,-1.99943245161981,0.0587212916025732,0.154389312958498,-5.10266734617286
"370","TC0100015597.hg.1","ANKRD34A","284615","ankyrin repeat domain 34A",-0.639875268985816,5.94666782800249,-1.45641191285479,0.160129579050656,0.329657603825939,-5.95282797005955
"371","TC0100015598.hg.1","TXNIP","10628","thioredoxin interacting protein",-0.793244000322179,10.241718406265,-2.01559358139616,0.0568733558679868,0.150072719118362,-5.07444040680476
"372","TC0100015627.hg.1","PRKAB2","5565","protein kinase AMP-activated non-catalytic subunit beta 2",0.859306077068487,7.5906092094467,2.64052018914353,0.0153257372893774,0.0526588457257822,-3.87936281908758
"373","TC0100015645.hg.1","NBPF11","200030","NBPF member 11",-0.661662273645026,7.10775221301185,-2.25872653125852,0.0347098012453337,0.101328108301321,-4.6321832388932
"374","TC0100015680.hg.1","NBPF9","400818","NBPF member 9",-1.00524466335682,6.84667575773289,-2.64755589341766,0.015090356842864,0.0520240894880567,-3.86491186057353
"375","TC0100015696.hg.1","H2BC18","440689","H2B clustered histone 18",-1.52332045649622,9.59068715262418,-5.46883381641559,2.02734340855926e-05,0.000237635442572895,2.60002989171326
"376","TC0100015698.hg.1","H3C13","653604","H3 clustered histone 13",-1.45745132621531,5.19915557322007,-6.13744174614939,4.41394087951421e-06,6.64645085140966e-05,4.12439609070839
"377","TC0100015711.hg.1","H2AC21","317772","H2A clustered histone 21",-1.56110291544553,6.3311909018761,-5.5893971311611,1.53456755959878e-05,0.00018775410730459,2.8781500349509
"378","TC0100015715.hg.1","SF3B4","10262","splicing factor 3b subunit 4",-0.284650748339278,10.3752809245287,-0.971914298439381,0.342201367798408,0.550890749077516,-6.5222553350615
"379","TC0100015752.hg.1","CTSS","1520","cathepsin S",-0.757640435426502,3.9734656505695,-2.59495529726169,0.0169359827262707,0.0567392185402558,-3.97248538671692
"380","TC0100015783.hg.1","RFX5","5993","regulatory factor X5",-0.580612638720591,6.69818135102646,-1.56934529576413,0.131575275891891,0.28627515384373,-5.79293443687339
"381","TC0100015817.hg.1","THEM4","117145","thioesterase superfamily member 4",-0.966816952182137,4.90752256513863,-2.58104754899215,0.0174583664735866,0.0581868216936265,-4.00074582426727
"382","TC0100015819.hg.1","S100A10","6281","S100 calcium binding protein A10",-1.93504155463629,9.49591543568031,-4.01762152671445,0.000627179451021511,0.00393474371033821,-0.803427801017793
"383","TC0100015822.hg.1","S100A11","6282","S100 calcium binding protein A11",-0.194659317305089,11.9600751024421,-0.640442549290108,0.528840555473521,0.714274145811669,-6.79121655289388
"384","TC0100015891.hg.1","CRTC2","200186","CREB regulated transcription coactivator 2",0.179063404535652,9.01230957715197,0.496886975676362,0.624452024060024,0.783755064411911,-6.87473870498757
"385","TC0100015945.hg.1","THBS3","7059","thrombospondin 3",-0.497234517623945,6.77015224098599,-1.84380199963259,0.0794288783295979,0.194785861581588,-5.36641158750946
"386","TC0100015951.hg.1","SCAMP3","10067","secretory carrier membrane protein 3",0.64805469915405,8.9517515186134,3.01647575214892,0.00659013805694273,0.02621334983131,-3.0830718392786
"387","TC0100015975.hg.1","RIT1","6016","Ras like without CAAX 1",0.0977799700515396,7.3940840786193,0.138414380411341,0.891237094983196,0.949477162856005,-6.99233180369887
"388","TC0100016003.hg.1","IQGAP3","128239","IQ motif containing GTPase activating protein 3",-1.17993095807934,5.43287410542325,-3.54187442268971,0.00194110458456369,0.0099088359719183,-1.90684540144486
"389","TC0100016006.hg.1","GPATCH4","54865","G-patch domain containing 4",-0.698089568784164,7.24863335779566,-1.89589818541763,0.0718771325207099,0.180316574153794,-5.27979084618625
"390","TC0100016016.hg.1","NES","10763","nestin",-1.51033308480759,6.27323322229158,-5.01758586079825,5.81775935716295e-05,0.000544166178255848,1.54910744447002
"391","TC0100016018.hg.1","CRABP2","1382","cellular retinoic acid binding protein 2",0.885592899683147,6.96981725506662,3.33496004128057,0.00315533233096319,0.0147866282311332,-2.37698657686353
"392","TC0100016021.hg.1","MRPL24","79590","mitochondrial ribosomal protein L24",-0.546886604841026,6.45129621776877,-1.92195220276262,0.0683425356458623,0.173099529562551,-5.23583302635194
"393","TC0100016022.hg.1","HDGF","3068","heparin binding growth factor",-0.827612486994649,7.2038842404578,-2.9201285936644,0.00820604348385102,0.0314259564352607,-3.29147427770063
"394","TC0100016027.hg.1","ARHGEF11","9826","Rho guanine nucleotide exchange factor 11",0.591830529354736,6.82366501588104,1.68825328016849,0.106220629432748,0.243828217289847,-5.61451005181181
"395","TC0100016112.hg.1","TAGLN2","8407","transgelin 2",-1.47035518999718,9.36148694591517,-5.38770237588303,2.44716123753042e-05,0.000277025832023615,2.41217505119845
"396","TC0100016163.hg.1","ADAMTS4","9507","ADAM metallopeptidase with thrombospondin type 1 motif 4",0.986315323352301,7.09697052811204,3.63514402034277,0.00155718533398241,0.00832523515466974,-1.69263261768669
"397","TC0100016199.hg.1","OLFML2B","25903","olfactomedin like 2B",1.24405246889958,9.18036523318794,4.43259425031908,0.000232982403919948,0.00173451072021192,0.172457482000947
"398","TC0100016302.hg.1","CD247","919","CD247 molecule",-0.08519723200114,4.83744706149244,-0.226622979778441,0.822917413051828,0.91023494690884,-6.97562748156768
"399","TC0100016318.hg.1","MPC2","25874","mitochondrial pyruvate carrier 2",-0.95017561122678,6.49869256406885,-1.24796821825229,0.225835662278424,0.420483317313607,-6.22190599825716
"400","TC0100016321.hg.1","GCSH","2653","glycine cleavage system protein H",-0.394888069780048,5.04015851369617,-0.947202835947671,0.354352877175985,0.563798564029144,-6.54585184403419
"401","TC0100016339.hg.1","DPT","1805","dermatopontin",1.88631836263678,6.45104277397357,4.41410124176543,0.000243485778075194,0.00179341882974375,0.128865497806901
"402","TC0100016345.hg.1","NME7","29922","NME/NM23 family member 7",-0.358197616882285,5.97213883659789,-0.80661314127684,0.428967671807703,0.634121108799058,-6.66937501526137
"403","TC0100016351.hg.1","SLC19A2","10560","solute carrier family 19 member 2",1.64881724212721,5.51614529376906,3.32355401435351,0.00324050859597763,0.0150928035196042,-2.40267114308849
"404","TC0100016363.hg.1","METTL18","92342","methyltransferase like 18",-0.299619862276072,4.01217888025897,-0.640810194075755,0.528606292281899,0.714274145811669,-6.79097651937685
"405","TC0100016366.hg.1","KIFAP3","22920","kinesin associated protein 3",-0.0753464263597916,7.38275871483113,-0.1236360270629,0.902784056861073,0.954312827229856,-6.99434260213577
"406","TC0100016427.hg.1","TNFSF18","8995","TNF superfamily member 18",-2.55403353954003,3.77032360864002,-5.44111682509916,2.1618208523029e-05,0.00025023076365406,2.53591384629507
"407","TC0100016431.hg.1","TNFSF4","7292","TNF superfamily member 4",-3.53592239152734,7.51796926611356,-12.4842184571368,3.70148761347834e-11,7.45125550017597e-09,15.7407308097559
"408","TC0100016441.hg.1","CENPL","91687","centromere protein L",-1.27673952378883,5.83340051386385,-4.11833305386728,0.000493204036953223,0.00320721164479413,-0.567247221647411
"409","TC0100016492.hg.1","COP1","64326","COP1 E3 ubiquitin ligase",-0.524464684090054,5.70830914708598,-1.12068493320923,0.275127126077534,0.479969326955156,-6.36862579604296
"410","TC0100016548.hg.1","ABL2","27","ABL proto-oncogene 2, non-receptor tyrosine kinase",-1.48476492707573,7.66863664509266,-4.31934142713348,0.000305246125873134,0.0021544048213302,-0.0944277837718506
"411","TC0100016567.hg.1","TOR1AIP2","163590","torsin 1A interacting protein 2",0.826913812755501,8.32476950978302,3.30889825920832,0.00335325310351563,0.0155100518174599,-2.43563471008761
"412","TC0100016629.hg.1","RNASEL","6041","ribonuclease L",0.564296517372564,5.74147238301031,1.12830187173179,0.271970780586746,0.477340680104865,-6.36023552610305
"413","TC0100016676.hg.1","EDEM3","80267","ER degradation enhancing alpha-mannosidase like protein 3",0.707694224937288,8.65758508129688,1.47085695531159,0.156217276695217,0.323762753401457,-5.93291278342012
"414","TC0100016678.hg.1","NIBAN1","116496","niban apoptosis regulator 1",-3.8193887928452,6.09458814225172,-9.86677364466357,2.55223799261282e-09,2.18830776033285e-07,11.5743312943925
"415","TC0100016685.hg.1","TRMT1L","81627","tRNA methyltransferase 1 like",-0.338711397390124,6.28386652881697,-0.688940767521762,0.498433476920929,0.692809065789222,-6.75841243690623
"416","TC0100016694.hg.1","IVNS1ABP","10625","influenza virus NS1A binding protein",-1.18721426454381,6.25184262450221,-3.05448944800503,0.0060409138404557,0.0245993237302637,-3.00012115878016
"417","TC0100016709.hg.1","TPR","7175","translocated promoter region, nuclear basket protein",-0.360966118712807,7.20745723207499,-0.670676131730314,0.509766672527784,0.700189485503042,-6.77103575117226
"418","TC0100016786.hg.1","UCHL5","51377","ubiquitin C-terminal hydrolase L5",-0.633305598393812,7.8881618327378,-1.06316811127029,0.299828903469269,0.505538173001717,-6.43034778500788
"419","TC0100016789.hg.1","GLRX2","51022","glutaredoxin 2",-0.037651392467013,6.85808443328919,-0.0697972942986771,0.945018124292621,0.97436946577164,-6.99975180455185
"420","TC0100016794.hg.1","B3GALT2","8707","beta-1,3-galactosyltransferase 2",-1.31234825363713,8.61985974053104,-2.26528845254905,0.034239536802551,0.100271382287041,-4.61981356060067
"421","TC0100016831.hg.1","ASPM","259266","abnormal spindle microtubule assembly",-3.31202203945403,6.40519897455104,-8.85075886218735,1.62630243065087e-08,7.68344923868727e-07,9.73176165996659
"422","TC0100016833.hg.1","ZBTB41","360023","zinc finger and BTB domain containing 41",-0.187393177718623,7.50804473249819,-0.32500995917515,0.748402534387722,0.866059418699114,-6.94753009979766
"423","TC0100016839.hg.1","DENND1B","163486","DENN domain containing 1B",-1.04225362592934,4.73898935374253,-1.77434717497593,0.0905667135362575,0.215234494965294,-5.47918172840629
"424","TC0100016891.hg.1","KIF14","9928","kinesin family member 14",-3.18720618869452,4.88209424083615,-7.51804117097269,2.2567489238699e-07,5.61760619221379e-06,7.10267197728775
"425","TC0100016893.hg.1","DDX59","83479","DEAD-box helicase 59",-0.561792953880661,5.71080619270807,-0.993565050970572,0.331792516693001,0.540154483927073,-6.50112590738921
"426","TC0100016952.hg.1","UBE2T","29089","ubiquitin conjugating enzyme E2 T",-1.71331756369728,6.62150265909461,-3.58188955927517,0.0017661460826132,0.0092294089870193,-1.81509831169769
"427","TC0100016963.hg.1","KDM5B","10765","lysine demethylase 5B",0.385904481174572,8.4256061649604,0.619519893506831,0.542265336195601,0.725453999593915,-6.80465839335746
"428","TC0100016969.hg.1","KLHL12","59349","kelch like family member 12",-0.296212054477405,6.48787360187605,-0.717262874510402,0.481147347477218,0.678716754728783,-6.73819817648396
"429","TC0100016973.hg.1","CYB5R1","51706","cytochrome b5 reductase 1",0.964622530045579,8.16138983810895,2.7350980625315,0.0124332963973703,0.0441797101456826,-3.68355497836292
"430","TC0100017020.hg.1","REN","5972","renin",2.16107422241237,6.64158424185722,6.21554683738667,3.70626177405007e-06,5.73912776383005e-05,4.29933736111984
"431","TC0100017075.hg.1","NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1",-0.877285149638272,9.46650303497511,-2.44104061693489,0.023628227091603,0.0747769592851142,-4.28076636380992
"432","TC0100017083.hg.1","RAB7B","338382","RAB7B, member RAS oncogene family",-1.63539363460664,5.79268074828214,-5.65266072587802,1.32672868786708e-05,0.000167849687824583,3.02356372353203
"433","TC0100017100.hg.1","EIF2D","1939","eukaryotic translation initiation factor 2D",-0.288229841418868,8.01578948648102,-1.13768411106467,0.26811958363346,0.472372021393805,-6.34983169371299
"434","TC0100017107.hg.1","IL10","3586","interleukin 10",0.562976157505744,5.4428793200291,2.33898972176849,0.0293447668499067,0.0890342532864142,-4.47941998663529
"435","TC0100017193.hg.1","KCNH1","3756","potassium voltage-gated channel subfamily H member 1",0.716033488751951,7.6515250246767,1.10775111983946,0.28054800207785,0.485040048401959,-6.38275733388118
"436","TC0100017216.hg.1","NEK2","4751","NIMA related kinase 2",-2.27884899017036,5.07741015928083,-5.50921655070297,1.84649251914527e-05,0.000218651160195463,2.69332826668322
"437","TC0100017223.hg.1","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",-0.362087659709524,6.99342399040665,-0.69460690023324,0.494947063889569,0.690242441508647,-6.7544305207805
"438","TC0100017229.hg.1","INTS7","25896","integrator complex subunit 7",-1.07220459009577,5.64964621191673,-2.21237185281448,0.0382038118860207,0.108985612465974,-4.71894223888714
"439","TC0100017241.hg.1","PACC1","55248","proton activated chloride channel 1",0.684902832737602,6.09297441481669,2.13923094077221,0.0443726752012975,0.123390682391596,-4.85355634789487
"440","TC0100017267.hg.1","ANGEL2","90806","angel homolog 2",-0.690228272645423,6.46353743871519,-1.33149195665541,0.197359813466946,0.380581397897526,-6.11827078029631
"441","TC0100017321.hg.1","GPATCH2","55105","G-patch domain containing 2",0.183473409010745,5.731297319894,0.406609229516305,0.688426215243299,0.824686513991326,-6.91670798509166
"442","TC0100017365.hg.1","EPRS1","2058","glutamyl-prolyl-tRNA synthetase 1",-0.984010924793314,8.12223614082937,-1.1272254278691,0.272415222545609,0.477939553007264,-6.36142430984342
"443","TC0100017436.hg.1","TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A",-0.623046059773817,3.6167385013406,-1.55546724680076,0.134839288635629,0.290916079395602,-5.81309538950945
"444","TC0100017500.hg.1","TMEM63A","9725","transmembrane protein 63A",0.730452752125472,7.41395324231306,2.55573523320656,0.0184481796499435,0.0608369457117081,-4.05198000892242
"445","TC0100017503.hg.1","LEFTY2","7044","left-right determination factor 2",0.382737873443001,7.95155204429949,0.959713236430809,0.348164924796277,0.557593774405659,-6.53397538624496
"446","TC0100017523.hg.1","LIN9","286826","lin-9 DREAM MuvB core complex component",-1.05234922207567,3.73577056502713,-2.92382693576012,0.00813753966845288,0.0311894111464709,-3.2835252951799
"447","TC0100017528.hg.1","PARP1","142","poly(ADP-ribose) polymerase 1",-0.602938661078945,6.91409688986789,-1.8062595528385,0.085291638792517,0.205784412511388,-5.42775825075568
"448","TC0100017548.hg.1","CDC42BPA","8476","CDC42 binding protein kinase alpha",-0.421827894232306,8.8492028191538,-0.683563668096288,0.501754967459787,0.694922374914392,-6.76216241617461
"449","TC0100017664.hg.1","NUP133","55746","nucleoporin 133",-0.404302319210728,4.50827033909768,-0.619658196069504,0.542176000371213,0.725453999593915,-6.80457095189894
"450","TC0100017666.hg.1","ABCB10","23456","ATP binding cassette subfamily B member 10",-0.437979462316089,6.23884125251899,-1.40169082332371,0.17567540838547,0.351958953191141,-6.02681049996865
"451","TC0100017708.hg.1","C1orf198","84886","chromosome 1 open reading frame 198",-1.0130080316797,8.14699530490513,-3.17784927600819,0.00454673517289975,0.0198410780872062,-2.72832814720871
"452","TC0100017722.hg.1","C1orf131","128061","chromosome 1 open reading frame 131",-0.0619251160219809,4.82973436283212,-0.132460869624202,0.895886002838368,0.952020241712565,-6.99316909481862
"453","TC0100017748.hg.1","SIPA1L2","57568","signal induced proliferation associated 1 like 2",0.260921732591965,6.48490492951192,0.910017313570628,0.373183148377599,0.58176878476635,-6.58030707469531
"454","TC0100017761.hg.1","PCNX2","80003","pecanex 2",-0.885569360259169,5.7733894904801,-1.78168573297208,0.0893293323226444,0.213083363551697,-5.46741587713154
"455","TC0100017788.hg.1","TARBP1","6894","TAR (HIV-1) RNA binding protein 1",-0.598734207219306,5.4815881880412,-1.53610240028637,0.139505663769369,0.298342366398235,-5.84099007731074
"456","TC0100017834.hg.1","GNG4","2786","G protein subunit gamma 4",0.852859712523635,7.31151939191045,2.29982533200212,0.031859307295455,0.094860831368461,-4.55435545329145
"457","TC0100017836.hg.1","LYST","1130","lysosomal trafficking regulator",1.00841414482508,5.96795235329042,1.72012019008308,0.100176261601311,0.232956349178337,-5.56500650073974
"458","TC0100017844.hg.1","NID1","4811","nidogen 1",1.17122700996504,11.506185766308,4.88041470762411,8.04106340084015e-05,0.000718728253781658,1.22721345364379
"459","TC0100017849.hg.1","ERO1B","56605","endoplasmic reticulum oxidoreductase 1 beta",-0.325352381951207,5.31099345504218,-0.747469576043955,0.463102753459805,0.66382840511421,-6.71578586316702
"460","TC0100017860.hg.1","HEATR1","55127","HEAT repeat containing 1",-0.44696756029139,7.7001217457083,-0.690661215842989,0.497373392856935,0.692304778775668,-6.75720667204062
"461","TC0100017935.hg.1","RGS7","6000","regulator of G protein signaling 7",-1.48591551212139,4.27410857601488,-4.42226299141968,0.000238792807246924,0.00176897711608521,0.148104079833507
"462","TC0100017945.hg.1","FH","2271","fumarate hydratase",-0.9559827139701,6.96965536883367,-2.12388849694213,0.0457759953795951,0.126533049914941,-4.88142978486326
"463","TC0100017948.hg.1","CHML","1122","CHM like Rab escort protein",-0.846391628627248,4.30781590790221,-2.44389355426572,0.0234843857865244,0.0743766190432245,-4.27514459499496
"464","TC0100018006.hg.1","ADSS2","159","adenylosuccinate synthase 2",-0.609653006191833,7.86504464431954,-1.18509456541334,0.249272924493882,0.449444248400091,-6.29610155775267
"465","TC0100018068.hg.1","TFB2M","64216","transcription factor B2, mitochondrial",0.203146180546455,7.01199750141128,0.342310340942903,0.735533752187987,0.856327527476346,-6.94156274382777
"466","TC0100018134.hg.1","OR2T35","403244","olfactory receptor family 2 subfamily T member 35",-0.047863103030227,3.73267176041277,-0.121145524571808,0.904732241367807,0.954973870698966,-6.99465917245898
"467","TC0100018186.hg.1","NBL1","4681","NBL1, DAN family BMP antagonist",1.65938333881727,8.26691465406071,6.22876365876559,3.59853684169538e-06,5.60984026163286e-05,4.32887006659879
"468","TC0100018187.hg.1","MICOS10-NBL1","100532736","MICOS10-NBL1 readthrough",1.39636863440488,8.62947612108203,5.20943155446043,3.70840315855813e-05,0.000390017430433643,1.99761155460981
"469","TC0100018236.hg.1","ACADM","34","acyl-CoA dehydrogenase medium chain",-0.683035816500236,7.08381107890086,-0.889314432252148,0.383950073440981,0.592837566470019,-6.59893781355057
"470","TC0100018238.hg.1","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",0.508811959474443,8.56022414690287,1.24893623169868,0.225488455330725,0.420125371501512,-6.22073779010894
"471","TC0100018242.hg.1","HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1",0.00667400284627728,7.36469103696987,0.0167850884869424,0.986767175140979,0.993136053844463,-7.00213670101107
"472","TC0100018243.hg.1","LINC01140","339524","long intergenic non-protein coding RNA 1140",-0.35988551167173,3.5351396356176,-1.07243348485082,0.295745627843574,0.500842083729243,-6.42060118182414
"473","TC0100018246.hg.1","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",-1.03727145437903,7.39981622915589,-5.04240798880255,5.48759689452615e-05,0.000520647000443772,1.60725801705975
"474","TC0100018247.hg.1","LRRC8D","55144","leucine rich repeat containing 8 VRAC subunit D",-0.282452084724181,9.00112271602107,-0.967237785757058,0.344478792676827,0.552938562783302,-6.52676347216297
"475","TC0100018248.hg.1","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.00343064536718529,5.25798481732011,-0.00555043448949244,0.995624023897468,0.997563131496489,-7.00226709891632
"476","TC0100018260.hg.1","AMPD2","271","adenosine monophosphate deaminase 2",0.44324233384885,8.58282332859458,1.50625282879985,0.146959009333491,0.309704239059656,-5.8834418524957
"477","TC0100018261.hg.1","GSTM4","2948","glutathione S-transferase mu 4",0.069610402068367,8.78041766513712,0.173844803491828,0.863659247677343,0.932965886101648,-6.98658940914753
"478","TC0100018262.hg.1","GSTM2","2946","glutathione S-transferase mu 2",0.266536019762462,8.52699143884241,1.11806168135423,0.276220350660786,0.481332413834942,-6.37150372929281
"479","TC0100018265.hg.1","GSTM5","2949","glutathione S-transferase mu 5",0.722485846469186,6.79055271544061,2.42135568076545,0.0246432643214114,0.0766789743334238,-4.31945673007469
"480","TC0100018271.hg.1","OLFML3","56944","olfactomedin like 3",0.192373995660342,10.0890778269104,0.779114853260833,0.444639728782499,0.645962329545958,-6.69136780836194
"481","TC0100018302.hg.1","EFNA4","1945","ephrin A4",0.815541948756206,6.23493017749238,3.55548586619271,0.00187975759096176,0.00967030849572552,-1.8756642179856
"482","TC0100018323.hg.1","IER5","51278","immediate early response 5",-1.03911550963121,6.89820602807179,-3.88550934512541,0.000859288613241561,0.00511376128445813,-1.11217615639549
"483","TC0100018339.hg.1","MDM4","4194","MDM4 regulator of p53",-0.370675444792255,6.63550076214202,-0.57883398466952,0.568883780455531,0.745347623322725,-6.82956336354203
"484","TC0100018344.hg.1","LYPLAL1","127018","lysophospholipase like 1",0.0740561214266284,6.93674870848832,0.136426789088268,0.892788704625587,0.950646270264049,-6.99261542036139
"485","TC0100018355.hg.1","RHOU","58480","ras homolog family member U",0.848623180695031,6.13394052077843,3.54388606386615,0.00193191560793434,0.00987281375798674,-1.90223892152096
"486","TC0100018393.hg.1","FAAP20","199990","FA core complex associated protein 20",0.277209818620705,7.48689660393982,0.643087908990163,0.527156197422821,0.713247572784238,-6.78948645946442
"487","TC0100018403.hg.1","ERRFI1","54206","ERBB receptor feedback inhibitor 1",0.00713622294664518,9.65123247656537,0.0176153142056367,0.986112721101008,0.993136053844463,-7.00212185972381
"488","TC0100018433.hg.1","RRAGC","64121","Ras related GTP binding C",-0.361945346577802,7.99376946423252,-0.546459725422679,0.590533264351823,0.761063719898638,-6.8482099869959
"489","TC0100018437.hg.1","MKNK1","8569","MAPK interacting serine/threonine kinase 1",-0.0837301044300984,5.60399010425793,-0.198159473658913,0.844833917541836,0.922739088027375,-6.98189687342295
"490","TC0100018440.hg.1","STIL","6491","STIL centriolar assembly protein",-2.54453142663495,5.50697487075246,-8.13657592808823,6.46591525725302e-08,2.12320479723982e-06,8.35341645320587
"491","TC0100018443.hg.1","PLPP3","8613","phospholipid phosphatase 3",2.30177273047618,8.91049950699475,6.68254965883521,1.32455546503835e-06,2.50313951148064e-05,5.32991161345201
"492","TC0100018451.hg.1","GBP2","2634","guanylate binding protein 2",-0.800809799035121,7.94984327160298,-1.98533104862526,0.0603771929497419,0.157313676622006,-5.12717118134962
"493","TC0100018454.hg.1","ARHGAP29","9411","Rho GTPase activating protein 29",-0.457725699901918,9.15382576252214,-0.778594290427282,0.444939758284659,0.646195445689452,-6.69177721710636
"494","TC0100018462.hg.1","CLCC1","23155","chloride channel CLIC like 1",0.0315833051683221,9.01954645661803,0.0625554161644457,0.950714573073935,0.976819022116824,-7.00024978255969
"495","TC0100018465.hg.1","BCAS2","10286","BCAS2 pre-mRNA processing factor",-0.149756321569537,7.81215906824391,-0.252701991717398,0.802965782548381,0.900563882226583,-6.9691495723968
"496","TC0100018472.hg.1","SEC22B","9554","SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)",0.472482091779966,9.54684675318335,1.12139088342962,0.274833467343578,0.47963775114993,-6.36785028766175
"497","TC0100018478.hg.1","NBPF10","100132406","NBPF member 10",-0.580860012124546,8.63741339242558,-2.11360256912735,0.0467391375671175,0.128657673564658,-4.90004467629373
